,code,name,pageRank,embedding,tsne,community,pca_x,pca_y,tsne_x,tsne_y,時価総額,セクター_en,従業員数,PBR,総収入,純利益,年,名前,セクター,address,lon,lat,start_value,end_value,return_ratio,log_price_rate,marker,color_default
1710,5463,丸一鋼管,0.3963063842026714,"[-1.0327982902526855, 0.08138655871152878, 0.6176501512527466, -1.1850861310958862, 0.308742493391037, 0.8124635815620422, -0.909432053565979, 0.6965216398239136, -0.1916498839855194, -0.44775012135505676]","[-16.698442459106445, 17.879606246948242]",1719,0.014424645830267792,-0.11199846813489907,-16.698442459106445,17.879606246948242,214837100544.0,Basic Materials,1990.0,0.8208645,154926000000.0,6354000000.0,2020.0,丸一鋼管,鉄鋼,〒542-0076 大阪市中央区難波５−１−６０ なんばスカイオ,34.660402781335,135.50455555573,2995.03,2284.0,-0.2374032981305697,-0.27102595641797306,-,blue
1711,5464,モリ工業,1.4759520430104203,"[-1.4369909763336182, -0.1524593085050583, 1.2533843517303467, -2.1092641353607178, 0.6971893310546875, 1.527875304222107, -1.7974330186843872, 0.7060211300849915, -0.17167849838733673, -1.0058932304382324]","[24.110149383544922, 32.265586853027344]",1719,0.16963729569338107,-0.08426977487549739,24.110149383544922,32.265586853027344,21085560832.0,Basic Materials,667.0,0.5082309,42160000000.0,2968000000.0,2020.0,モリ工業,鉄鋼,〒542-0076 大阪市中央区難波５−１−６０ なんばスカイオ,34.660402781335,135.50455555573,2610.47,2332.0,-0.10667427704589587,-0.11280401326285874,-,blue
1712,5471,大同特殊鋼,2.991440371423959,"[-1.0004117488861084, 1.329925537109375, 3.711010456085205, -0.993849515914917, 1.0584070682525635, 1.3156360387802124, 0.038385238498449326, 4.81630802154541, 1.8968170881271362, 0.2638570964336395]","[-6.14496374130249, 37.86452102661133]",1716,-0.18168673431744609,-0.05861010330924529,-6.14496374130249,37.86452102661133,216554307584.0,Basic Materials,13436.0,0.7531310999999999,490421000000.0,10987000000.0,2020.0,大同特殊鋼,鉄鋼,〒461-8581 名古屋市東区東桜１−１−１０ アーバンネット名古屋ビル,35.169834,136.912155,4720.36,4305.0,-0.08799328864747598,-0.09210792999571148,-,blue
1713,5476,日本高周波鋼業,0.15000000000000002,"[-0.6427943706512451, 0.13670222461223602, 0.9377793073654175, -0.21490153670310974, -0.05468323826789856, -0.10618384182453156, -0.06718458980321884, 1.2760759592056274, 0.04406854882836342, -0.06593260169029236]","[-26.332136154174805, -23.107074737548828]",1716,-0.470021690787861,-0.15104543649824964,-26.332136154174805,-23.107074737548828,6624783360.0,Basic Materials,1284.0,0.29963759999999995,37287000000.0,-49000000.0,2020.0,日本高周波鋼業,鉄鋼,〒101-0032 東京都千代田区岩本町１−１０−５,35.68991099999999,139.78192099999998,424.0,323.0,-0.2382075471698113,-0.2720811320093012,-,blue
1714,5480,日本冶金工業,0.6406672390352469,"[-1.3295127153396606, -0.16956466436386108, 1.1628254652023315, -1.4659409523010254, 0.6969890594482422, 1.4167193174362183, -1.40572190284729, 0.4405066967010498, -0.20125074684619904, -0.5944700837135315]","[23.84944725036621, 31.918073654174805]",1719,0.18736771315701506,-0.13944012938629882,23.84944725036621,31.918073654174805,32861020160.0,Basic Materials,2029.0,0.61386675,136373000000.0,5325000000.0,2020.0,日本冶金工業,鉄鋼,〒104-8365 東京都中央区京橋１−５−８,35.674889,139.773804,2274.65,1726.0,-0.24120194315609,-0.276019601752298,-,blue
1715,5481,山陽特殊製鋼,3.687728669866919,"[-1.0588998794555664, 1.4507452249526978, 3.571751356124878, -1.1130075454711914, 0.8945785164833069, 1.392587661743164, 0.054738059639930725, 4.654643535614014, 1.642424464225769, 0.2554517090320587]","[-6.206385135650635, 37.80217361450195]",1716,-0.1832766611535686,-0.08182855417724987,-6.206385135650635,37.80217361450195,90950983680.0,Basic Materials,6726.0,0.53169566,262452000000.0,-3717000000.0,2020.0,山陽特殊製鋼,鉄鋼,〒672-8677 兵庫県姫路市飾磨区中島３００７,34.788975,134.68374599999999,1565.36,1282.0,-0.18101906270761992,-0.19969447098922788,-,blue
1716,5482,愛知製鋼,3.295222290605307,"[-1.1537034511566162, 1.334624171257019, 3.517194986343384, -1.0296515226364136, 0.9632562398910522, 1.3633151054382324, 0.0716402530670166, 4.6639509201049805, 1.662972331047058, 0.15075379610061646]","[-6.207726955413818, 37.79386520385742]",1716,-0.1854647758746679,-0.07178549337476041,-6.207726955413818,37.79386520385742,67219836928.0,Basic Materials,4912.0,0.3892743,242262000000.0,8543000000.0,2020.0,愛知製鋼,鉄鋼,〒476-8666 愛知県東海市荒尾町ワノ割１,35.040394,136.904602,3762.91,2757.0,-0.2673223648718678,-0.3110494621961922,-,blue
1717,5484,東北特殊鋼,0.15000000000000002,"[0.13560359179973602, 0.43880653381347656, 0.4395357668399811, -0.37137022614479065, 0.37842050194740295, 0.16611725091934204, -0.612431526184082, 1.1388360261917114, 0.5391287207603455, 0.05286616086959839]","[-2.900707483291626, -41.73139953613281]",1716,-0.17217562970426417,0.2907447313356165,-2.900707483291626,-41.73139953613281,11632196608.0,Basic Materials,470.0,0.4798761,19531000000.0,1459000000.0,2020.0,東北特殊鋼,鉄鋼,〒989-1393 宮城県柴田郡村田町大字村田字西ヶ丘２３,38.112457,140.713821,1440.12,1450.0,0.006860539399494563,0.006837112983269786,-,blue
1718,5486,日立金属,1.1185020055621862,"[-0.9851027131080627, 1.3229146003723145, 3.1316378116607666, -0.5896021723747253, 1.0859370231628418, 1.4105194807052612, -0.22089087963104248, 4.328983306884766, 1.7659919261932373, 0.3681378960609436]","[-6.142804145812988, 37.8787841796875]",1716,-0.18344376107536808,-0.015539868439363717,-6.142804145812988,37.8787841796875,788005978112.0,Basic Materials,29805.0,1.6490355,881402000000.0,-37648000000.0,2020.0,日立金属,鉄鋼,〒108-8224 東京都港区港南１−２−７０ 品川シーズンテラス,35.630397457617995,139.74815203703992,1595.09,1566.0,-0.018237215454927257,-0.01840556340857932,-,blue
1719,5491,日本金属,1.4897515462595037,"[-1.446455478668213, -0.10969984531402588, 1.2818632125854492, -2.071185350418091, 0.7111033201217651, 1.5777006149291992, -1.844663143157959, 0.650079607963562, -0.1410323977470398, -0.8246097564697266]","[24.11192512512207, 32.1951789855957]",1719,0.16713517890661841,-0.09429630184946955,24.11192512512207,32.1951789855957,7524584448.0,Basic Materials,888.0,0.36304837,45181000000.0,-197000000.0,2020.0,日本金属,鉄鋼,〒108-0014 東京都港区芝５−３０−７,35.643082,139.748627,896.07,1464.0,0.633800930730858,0.4909091595979253,-,blue
1720,5541,大平洋金属,0.2430127929602451,"[-0.3425273001194, -0.1029735878109932, 0.8777188062667847, -0.5007565021514893, -0.2466721385717392, -0.2420073300600052, -0.637525737285614, 0.11900104582309723, -0.20380012691020966, -0.33864471316337585]","[3.637017250061035, -13.376860618591309]",1722,-0.12009827971333857,-0.1529914527096467,3.637017250061035,-13.376860618591309,43729088512.0,Basic Materials,459.0,0.6460224,44133000000.0,625000000.0,2020.0,大平洋金属,鉄鋼,〒100-0004 東京都千代田区大手町１−６−１ 大手町ビル,35.683128,139.768082,2516.78,2230.0,-0.11394718648431733,-0.12097872121941895,-,blue
1721,5542,新報国製鉄,0.2093023266902771,"[-0.7987333536148071, 0.3901926577091217, 1.0672895908355713, -0.40958893299102783, -0.5764690637588501, 0.04476972669363022, -0.9748952984809875, 0.8497945070266724, -0.3495043218135834, 0.5387557148933411]","[-40.67905807495117, -1.410178542137146]",1721,-0.5014178852394814,-0.22883639227928237,-40.67905807495117,-1.410178542137146,4971665408.0,Basic Materials,84.0,1.8239222,5341000000.0,658000000.0,2016.0,新報国製鉄,電子デバイス製造装置,〒350-1124 埼玉県川越市新宿町５−１３−１,35.897018,139.48172,1145.41,861.0,-0.2483041007150279,-0.2854234260683867,-,blue
1722,5563,新日本電工,0.21885362458753022,"[-0.7265392541885376, -0.3590400218963623, 0.37954187393188477, -0.21652527153491974, -0.37165582180023193, 0.13483169674873352, -0.9171625375747681, 0.8462294936180115, -0.023568170145154, -0.7159626483917236]","[-33.11262893676758, -36.065696716308594]",1722,-0.33619327666580306,0.1815772777992761,-33.11262893676758,-36.065696716308594,46674132992.0,Basic Materials,,0.8280258,54004000000.0,2615000000.0,2020.0,新日本電工,鉄鋼,〒103-8282 東京都中央区八重洲１−４−１６ 東京建物八重洲ビル,35.679253,139.774719,172.22,299.0,0.7361514342120543,0.5516708441226673,-,blue
1723,5602,(株)栗本鐵工所,0.9869971056250875,"[-0.8105871677398682, -0.25026872754096985, 0.2273893654346466, 0.6871804594993591, -0.598578691482544, 0.944822371006012, -1.1383113861083984, 1.7324107885360718, 1.4173269271850586, 1.0163476467132568]","[-41.715576171875, 37.18733215332031]",1728,-0.4899343670372609,0.2280851036062934,-41.715576171875,37.18733215332031,23190523904.0,Basic Materials,2116.0,0.3765914,109904000000.0,2773000000.0,2020.0,栗本鐵工所,鉄鋼,〒550-8580 大阪市西区北堀江１−１２−１９,34.669876,135.49838300000002,2109.54,1606.0,-0.2386965878817183,-0.2727232987172113,-,blue
1724,5603,虹技,0.81715908292972,"[-0.7601138949394226, -0.17035390436649323, 0.225590318441391, 0.3920058608055115, -0.4177003502845764, 1.0730748176574707, -1.0486849546432495, 1.5366493463516235, 1.3005956411361694, 1.1617459058761597]","[-41.753990173339844, 37.10250473022461]",1728,-0.43900697284424806,0.15992201913188409,-41.753990173339844,37.10250473022461,4124059136.0,Industrials,763.0,0.40052646,21259000000.0,102000000.0,2020.0,虹技,鉄鋼,〒671-1132 兵庫県姫路市大津区勘兵衛町４−１,34.783085,134.612885,1394.35,1098.0,-0.21253630723993253,-0.2389380137768513,-,blue
1725,5607,中央可鍛工業,0.4833349590973111,"[-0.8418984413146973, -0.2582666575908661, 1.3057578802108765, -0.728621780872345, -0.6090120673179626, -0.03254033625125885, -0.8631047010421753, 2.0128605365753174, -0.7504127621650696, -0.5132993459701538]","[-57.93393325805664, 21.740137100219727]",2886,-0.45325557039264075,-0.18741825745374643,-57.93393325805664,21.740137100219727,,,,,,,,,,,,,,,,,-,blue
1726,5609,日本鋳造,0.2093023266902771,"[-0.10010986775159836, -0.41826415061950684, 0.5647337436676025, 0.05510714650154114, 0.1392669677734375, 0.7223929166793823, -0.102867491543293, 1.2035664319992065, 0.22363369166851044, -0.29170137643814087]","[-31.96162986755371, -33.06697082519531]",1721,-0.09617831192143082,-0.030417332606771104,-31.96162986755371,-33.06697082519531,4736476160.0,Basic Materials,301.0,0.44822925,12091000000.0,331000000.0,2020.0,日本鋳造,電子デバイス製造装置,〒210-9567 川崎市川崎区白石町２−１,35.49747100000001,139.709656,774.22,724.0,-0.06486528376947125,-0.06706467854221948,-,blue
1727,5610,大和重工,0.15000000000000002,"[-0.15445475280284882, -0.009170398116111755, 0.04996186122298241, -0.020975828170776367, -0.4561755061149597, 0.1070970743894577, -0.8745414018630981, 1.0674657821655273, 0.6553709506988525, -0.12873505055904388]","[-30.25547218322754, -6.275429725646973]",1728,-0.484963052153534,0.4661440102811575,-30.25547218322754,-6.275429725646973,971599168.0,Industrials,,0.36720145,3179000000.0,-360000000.0,2020.0,大和重工,産業機械,〒731-0221 広島市安佐北区可部１−２１−２３,34.510937,132.50766000000002,980.0,721.0,-0.2642857142857143,-0.30691343437966845,-,blue
1728,5612,日本鋳鉄管,1.3356332373281476,"[-0.9512190222740173, -0.4737083613872528, 0.1892194300889969, 0.7792453169822693, -0.7305139899253845, 1.1317706108093262, -1.1910184621810913, 1.886873483657837, 1.6373499631881714, 1.2307727336883545]","[-41.707088470458984, 37.446617126464844]",1728,-0.4864688882378541,0.19712753456366253,-41.707088470458984,37.446617126464844,4575568384.0,Industrials,325.0,0.5874389,13576000000.0,502000000.0,2020.0,日本鋳鉄管,鉄鋼,〒104-0045 東京都中央区築地１−１２−２２ コンワビル,35.665624999864,139.77313888767,1272.56,1254.0,-0.014584773998868381,-0.014692177397238984,-,blue
1729,5614,(株)川金ホールディングス,0.2093023266902771,"[-0.9172600507736206, -0.07375716418027878, 0.6202431321144104, -0.5807883143424988, 0.3001467287540436, 0.49309152364730835, -0.4999440908432007, 0.6521090865135193, -0.33556458353996277, -0.1112157553434372]","[-25.917896270751953, -29.8487548828125]",1735,-0.13427056064591694,-0.26102965551207985,-25.917896270751953,-29.8487548828125,,,,,,,,,,,,,,,,,-,blue
1730,5631,(株)日本製鋼所,0.2830741029282564,"[-0.712441623210907, 0.5492199659347534, 0.663757860660553, 0.5219952464103699, -0.2714006304740906, 0.7057607769966125, -0.16244614124298096, 1.242441177368164, 0.4251807928085327, 0.5788814425468445]","[-55.503761291503906, -3.6044023036956787]",2027,-0.4275524366864056,-0.015487272465104058,-55.503761291503906,-3.6044023036956787,188376399872.0,Industrials,5334.0,1.3806428999999998,217527000000.0,9310000000.0,2020.0,日本製鋼所,鉄鋼,〒141-0032 東京都品川区大崎１−１１−１,35.616158,139.733994,2112.2,3075.0,0.4558280465864976,0.3755748429282443,-,blue
1731,5632,三菱製鋼,2.209671717323363,"[-1.1834447383880615, 1.0260848999023438, 3.227083444595337, -1.2810790538787842, 0.6583611369132996, 1.1288589239120483, 0.44007694721221924, 4.196762561798096, 1.2090448141098022, 0.05659820884466171]","[-6.477039813995361, 37.422367095947266]",1716,-0.1989423509473498,-0.1531474320611334,-6.477039813995361,37.422367095947266,14461523968.0,Basic Materials,4288.0,0.37589535,117138000000.0,-14070000000.0,2020.0,三菱製鋼,鉄鋼,〒104-8550 東京都中央区月島４−１６−１３ Ｄａｉｗａ月島ビル,35.656699996594,139.78356111406,1054.13,606.0,-0.42511834403726295,-0.553591075084727,-,blue
1732,5644,(株)メタルアート,0.5248887704925437,"[-1.1082628965377808, -0.5778243541717529, 1.0973598957061768, -0.6691885590553284, -0.638668417930603, -0.004257054068148136, -0.9035203456878662, 2.356632709503174, -0.24016083776950836, 0.27798745036125183]","[-59.172664642333984, 17.871461868286133]",2886,-0.6176250453546845,-0.18504313355579502,-59.172664642333984,17.871461868286133,5276129792.0,Industrials,732.0,0.37163687,32640000000.0,832000000.0,2020.0,メタルアート,自動車部品,〒525-0059 滋賀県草津市野路３−２−１８,34.99049,135.96286,1565.0,1308.0,-0.16421725239616616,-0.17938657095710958,-,blue
1733,5658,日亜鋼業,3.500809856690467,"[-1.9712340831756592, -0.6572293043136597, 2.802412271499634, -2.702589750289917, 0.25654083490371704, 1.5056746006011963, -3.3809654712677, 1.036386489868164, -0.3830520510673523, -3.8306829929351807]","[26.850709915161133, 34.20768356323242]",1735,0.17891371593219002,0.06166422942803851,26.850709915161133,34.20768356323242,15051933696.0,Industrials,787.0,0.34006205,30939000000.0,384000000.0,2020.0,日亜鋼業,鉄鋼,〒660-0083 兵庫県尼崎市道意町６−７４,34.707039,135.396454,346.0,293.0,-0.1531791907514451,-0.1662661660406569,-,blue
1734,5659,日本精線,3.206694694794715,"[-2.030449867248535, -0.7069882750511169, 2.757948398590088, -2.73492693901062, 0.28440025448799133, 1.4448543787002563, -3.371641159057617, 1.0866788625717163, -0.290300190448761, -3.9932351112365723]","[26.848512649536133, 34.212825775146484]",1735,0.17611982177738503,0.07728023669011333,26.848512649536133,34.212825775146484,22540795904.0,Industrials,876.0,0.70875657,34910000000.0,1395000000.0,2020.0,日本精線,鉄鋼,〒541-0043 大阪市中央区高麗橋４−１−１,34.686890000000005,135.503021,3222.51,3705.0,0.14972490387927415,0.13952269974089926,-,blue
1735,5660,神鋼鋼線工業,3.500809856690467,"[-2.0243961811065674, -0.6711545586585999, 2.6996281147003174, -2.7622733116149902, 0.2754591405391693, 1.5719947814941406, -3.3352112770080566, 1.1614773273468018, -0.4402904212474823, -3.831339120864868]","[26.848360061645508, 34.20676803588867]",1735,0.17018737826130084,0.056299029934380296,26.848360061645508,34.20676803588867,5391744000.0,Basic Materials,907.0,0.27712086,30281000000.0,430000000.0,2020.0,神鋼鋼線工業,鉄鋼,〒660-0091 兵庫県尼崎市中浜町１０−１,34.703598,135.401154,1166.55,898.0,-0.2302087351592301,-0.2616358855068623,-,blue
1736,5690,リバーホールディングス,0.15000000000000002,"[0.2287369668483734, 0.07459424436092377, 0.35602736473083496, -0.4474993944168091, 0.20698226988315582, 0.3080917000770569, -0.17270395159721375, 0.37158241868019104, 0.8373446464538574, -0.2717683017253876]","[2.441725730895996, -41.890411376953125]",3678,0.2862920461998245,0.30949497735628384,2.441725730895996,-41.890411376953125,,,,,,,,,,,,,,,,,-,blue
1737,5695,パウダーテック,0.318883626971001,"[-0.9098469614982605, -0.042985375970602036, 0.6641634702682495, -0.11809634417295456, -0.7829328179359436, -0.32747045159339905, -0.9309749007225037, -0.02693110518157482, 0.3753081262111664, -0.5967113375663757]","[-33.44173812866211, -4.572342395782471]",1642,-0.2767422129301763,0.22998288995179314,-33.44173812866211,-4.572342395782471,8219356160.0,Basic Materials,254.0,0.71050155,10661000000.0,1094000000.0,2020.0,パウダーテック,事務機器,〒277-8557 千葉県柏市十余二２１７,35.875434999999996,139.945068,4102.63,2874.0,-0.2994737522028553,-0.3559234438183467,-,blue
1738,5697,(株)サンユウ,1.1109608119660148,"[-1.4822872877120972, -0.42650097608566284, 1.1850496530532837, -1.687605381011963, 0.5466612577438354, 1.357194423675537, -1.6942955255508423, 0.572634220123291, -0.2011084258556366, -1.2917959690093994]","[23.924057006835938, 32.403743743896484]",1735,0.17109701769333663,-0.05118933376006804,23.924057006835938,32.403743743896484,2417799936.0,Basic Materials,308.0,0.3015843,20437000000.0,158000000.0,2020.0,サンユウ,鉄鋼,〒573-0137 大阪府枚方市春日北町３−１−１,34.801868,135.687149,452.44,357.0,-0.2109450976925117,-0.2369193758835412,-,blue
1739,5698,(株)エンビプロ・ホールディングス,0.2895416689570994,"[-0.2596309781074524, 0.43417227268218994, 0.2622157335281372, -0.703019380569458, 0.1368478536605835, 0.09394977241754532, -0.4144012928009033, 1.0250999927520752, 0.9402823448181152, -0.38256749510765076]","[-1.5584049224853516, -41.96418762207031]",3678,-0.14856002763591009,0.3745169382460537,-1.5584049224853516,-41.96418762207031,12528336896.0,Industrials,443.0,1.0162662,33879000000.0,602000000.0,2020.0,エンビプロ・ホールディングス,他産業サービス・製品,〒418-0075 静岡県富士宮市田中町８７−１,35.213816664014004,138.61709722383998,844.72,703.0,-0.16777156927739373,-0.18364831968759407,-,blue
1740,5699,(株)イボキン,0.19250000063329936,"[-0.49332067370414734, 0.26758792996406555, 0.5025611519813538, -0.8987950682640076, -0.32917460799217224, 0.1890905797481537, -0.39142754673957825, 1.065205693244934, -0.04412815719842911, -0.24364809691905975]","[-23.954444885253906, -24.944089889526367]",3678,-0.33665033871329175,-0.1168359421039767,-23.954444885253906,-24.944089889526367,3950305280.0,Industrials,,1.3176364,5453000000.0,286000000.0,2020.0,イボキン,他産業サービス・製品,〒671-1621 兵庫県たつの市揖保川町正條３７９,34.824695391237,134.53166465354,2790.77,2177.0,-0.2199285501850744,-0.2483697611669089,-,blue
1741,5702,(株)大紀アルミニウム工業所,0.6191330009112789,"[-0.5808985233306885, -0.12744887173175812, 0.475541889667511, 0.2908354699611664, -0.8653093576431274, -0.1644398421049118, -1.6454272270202637, 1.134062647819519, 0.2674977779388428, -0.9817812442779541]","[-41.56063461303711, 13.753813743591309]",1742,-0.4050034988871847,0.44001517195364587,-41.56063461303711,13.753813743591309,44714758144.0,Basic Materials,1136.0,1.138904,159079000000.0,5586000000.0,2020.0,大紀アルミニウム工業所,非鉄金属・金属製品,〒550-0001 大阪市西区土佐堀１−４−８ 日栄ビル,34.686996,135.49588,733.07,782.0,0.06674669540425872,0.0646135452646836,-,blue
1742,5703,日本軽金属ホールディングス,0.4671540989298592,"[-0.8990259170532227, -0.22297632694244385, 0.7887207269668579, 0.5027474761009216, -0.6271301507949829, -0.3913387060165405, -1.5691673755645752, 1.048291802406311, 0.3327349126338959, -0.9619606733322144]","[-41.9256477355957, 13.92994499206543]",1742,-0.4124370859939116,0.406452273488296,-41.9256477355957,13.92994499206543,143644655616.0,Basic Materials,13611.0,0.73974806,465946000000.0,7476000000.0,2020.0,日本軽金属ホールディングス,非鉄金属・金属製品,〒105-8681 東京都港区新橋１−１−１３ アーバンネット内幸町ビル,35.665547224129,139.75995277734,2292.2,1912.0,-0.16586685280516528,-0.18136224045125207,-,blue
1743,5704,(株)ＪＭＣ,0.15000000000000002,"[0.40271180868148804, -0.07841470837593079, 1.177017331123352, -0.05603652074933052, -0.10317707806825638, -0.08305534720420837, -0.20722989737987518, -0.603167712688446, 1.0148977041244507, -0.41784021258354187]","[19.450998306274414, -40.09978103637695]",2993,0.4422448474925047,0.16058144317762316,19.450998306274414,-40.09978103637695,4264650752.0,Industrials,,2.0453947,2458000000.0,-173000000.0,2020.0,ＪＭＣ,産業機械,〒222-0033 横浜市港北区新横浜２−５−５ 住友不動産新横浜ビル,35.505932743349,139.61836092222,1117.0,765.0,-0.31512981199641904,-0.3785259652426649,-,blue
1744,5706,三井金属,3.2928884849301543,"[-1.1618584394454956, -0.17608657479286194, 1.414650797843933, 0.5317447185516357, -3.162785768508911, -0.7000486850738525, -2.664924144744873, 1.327022671699524, 0.4344745874404907, -1.0708481073379517]","[-41.10840606689453, 20.854822158813477]",1677,-0.496637569029404,0.23953182593738864,-41.10840606689453,20.854822158813477,209581228032.0,Industrials,12197.0,1.1797624,473109000000.0,1566000000.0,2020.0,三井金属鉱業,電子部品・産業用電子機器,〒141-8584 東京都品川区大崎１−１１−１,35.615887,139.735062,2815.59,3785.0,0.3443008392557154,0.2958740557847377,-,blue
1745,5707,東邦亜鉛,0.5485339856457586,"[-0.8171115517616272, -0.16929908096790314, 1.0882059335708618, 0.4075161814689636, -0.6213887333869934, -0.36182984709739685, -1.8621140718460083, 1.1283873319625854, 0.010574192740023136, -0.5544871687889099]","[-43.352195739746094, 13.379776000976562]",1677,-0.44512304906925343,0.27121202274604705,-43.352195739746094,13.379776000976562,32982175744.0,Basic Materials,1105.0,0.9438354,97445000000.0,-18364000000.0,2020.0,東邦亜鉛,非鉄金属・金属製品,〒100-8207 東京都千代田区丸の内１−８−２,35.679895868699,139.77344965997,1989.34,2329.0,0.17074004443684845,0.157636065468035,-,blue
1746,5711,三菱マテリアル,4.008319985213234,"[-1.9363512992858887, -0.20887872576713562, 1.7554413080215454, 0.7905083298683167, -2.7337024211883545, -0.7921620607376099, -3.408464193344116, 1.2590842247009277, 0.7723284959793091, -1.3660837411880493]","[-40.57412338256836, 21.086889266967773]",1677,-0.4461759738337877,0.3109060609457864,-40.57412338256836,21.086889266967773,334934278144.0,Basic Materials,28601.0,0.66032726,1516100000000.0,-72850000000.0,2020.0,三菱マテリアル,非鉄金属・金属製品,〒100-8117 東京都千代田区丸の内３−２−３ 丸の内二重橋ビル,35.674123751924,139.76464166956,2925.18,2170.0,-0.2581653094852282,-0.2986288496995766,-,blue
1747,5713,住友金属鉱山,2.725287162418022,"[-1.8910374641418457, -0.20290151238441467, 1.8248289823532104, 0.7026987671852112, -2.6271486282348633, -0.7590934038162231, -3.396303415298462, 1.2073527574539185, 0.5007598400115967, -1.4411211013793945]","[-40.60148620605469, 21.08603286743164]",1677,-0.42913672025092997,0.28727000348789306,-40.60148620605469,21.08603286743164,1349709463552.0,Basic Materials,6873.0,1.282526,872615000000.0,60600000000.0,2020.0,住友金属鉱山,非鉄金属・金属製品,〒105-8716 東京都港区新橋５−１１−３,35.659973,139.759384,3501.05,4579.0,0.3078933462818297,0.26841771017059235,-,blue
1748,5714,ＤＯＷＡホールディングス,3.648667745232887,"[-1.924683928489685, -0.338794082403183, 1.940165638923645, 0.5630205869674683, -2.6303584575653076, -0.8349249362945557, -3.5035290718078613, 1.4102973937988281, 0.4874204397201538, -1.2290624380111694]","[-40.59748840332031, 21.101882934570312]",1677,-0.46046411896003087,0.2566083719510233,-40.59748840332031,21.101882934570312,278167158784.0,Basic Materials,6986.0,1.1158928,485130000000.0,17395000000.0,2020.0,ＤＯＷＡホールディングス,非鉄金属・金属製品,〒101-0021 東京都千代田区外神田４−１４−１ 秋葉原ＵＤＸビル,35.697353,139.775833,3948.05,3735.0,-0.05396334899507356,-0.05547396754658295,-,blue
1749,5715,古河機械金属,0.15000000000000002,"[-0.9802383780479431, -0.01875690370798111, 0.27724766731262207, -0.5030531287193298, -0.12793709337711334, 0.16825748980045319, -0.6368860602378845, 0.3025927245616913, 0.5634781122207642, 0.7904669046401978]","[-39.61202621459961, -7.430180549621582]",2124,-0.42700227633134374,-0.07794963024735169,-39.61202621459961,-7.430180549621582,56073773056.0,Industrials,2755.0,0.6669728,165215000000.0,4431000000.0,2020.0,古河機械金属,建設農業機械・産業車両,〒100-8370 東京都千代田区丸の内２−２−３ 丸の内仲通りビル,35.6759,139.766083,1386.35,1225.0,-0.1163847513254228,-0.12373355014441152,-,blue
1750,5721,(株)エス・サイエンス,0.5924396047848857,"[-0.7537732124328613, 0.1775771677494049, 1.7624073028564453, -0.8698944449424744, -0.4083619713783264, -0.33172786235809326, 0.5756642818450928, 0.7645148038864136, 0.2946808934211731, -1.3452857732772827]","[-0.08998699486255646, 20.369916915893555]",1773,-0.012023896336133684,-0.17471742495997653,-0.08998699486255646,20.369916915893555,4526640128.0,Industrials,138.0,2.3724167,2402068000.0,-120978000.0,2010.0,エス・サイエンス,不動産（住宅）,〒104-0061 東京都中央区銀座８−９−１３ Ｋ−１８ビル,35.664543,139.764984,47.0,39.0,-0.1702127659574468,-0.1865859555804122,-,blue
1751,5724,(株)アサカ理研,2.109372746321606,"[1.6453982591629028, -1.1479078531265259, 1.6407530307769775, 1.0571651458740234, -0.22100284695625305, 1.4707775115966797, -0.9475948810577393, 4.800406455993652, 3.5542404651641846, -1.182218074798584]","[9.308088302612305, 45.90963363647461]",647,-0.12836650851548234,0.34784953224184234,9.308088302612305,45.90963363647461,9372030976.0,Basic Materials,169.0,3.0019307,7412000000.0,120000000.0,2020.0,アサカ理研,非鉄金属・金属製品,〒963-0725 福島県郡山市田村町金屋字マセ口４７,37.36575300000001,140.39444,1425.95,3330.0,1.3352852484308706,0.848134045728578,-,blue
1752,5726,(株)大阪チタニウムテクノロジーズ,0.3760868909797325,"[-0.8017616868019104, 0.46519020199775696, 0.7252669930458069, 0.32465970516204834, -0.9866756796836853, 0.08881793916225433, -0.10535074025392532, 0.766140341758728, 0.5578676462173462, -0.1852252036333084]","[-46.191375732421875, -6.072746276855469]",1753,-0.4729372450533833,0.10005906257045258,-46.191375732421875,-6.072746276855469,37424279552.0,Basic Materials,698.0,1.2239916000000002,38189000000.0,726000000.0,2020.0,大阪チタニウムテクノロジーズ,非鉄金属・金属製品,〒660-8533 兵庫県尼崎市東浜町１,34.70322,135.403458,1537.0,856.0,-0.44307091737150295,-0.5853173673968538,-,blue
1753,5727,東邦チタニウム,0.46967369791633756,"[-0.6970471143722534, 0.3680773377418518, 0.37901753187179565, 0.5467665791511536, -0.9357055425643921, 0.1629248410463333, -0.3524057865142822, 0.7341468930244446, 0.8507724404335022, -0.013077666983008385]","[-46.849979400634766, -5.808566570281982]",1753,-0.5035038317972257,0.3053788314163344,-46.849979400634766,-5.808566570281982,70674792448.0,Basic Materials,907.0,1.5007119,45509000000.0,2359000000.0,2020.0,東邦チタニウム,非鉄金属・金属製品,〒220-0005 横浜市西区南幸１−１−１ ＪＲ横浜タワー,35.463155559821885,139.625416666194,929.66,886.0,-0.04696340597637843,-0.04810197729954361,-,blue
