,code,時価総額,セクター_en,従業員数,PBR,総収入,純利益,年,名前,セクター,address,lon,lat,display_name,log_price_rate
581,3099,215682826240.0,Consumer Cyclical,12453.0,0.42752635,1119191000000.0,-11187000000.0,2020.0,三越伊勢丹ホールディングス,百貨店,〒160-0023 東京都新宿区西新宿３−２−５,35.683702782396004,139.6971583341,3099 三越伊勢丹ホールディングス,-0.4689887701881501
582,3101,118386130944.0,Basic Materials,10073.0,0.6613911,339607000000.0,13774000000.0,2020.0,東洋紡,化学,〒530-8230 大阪市北区堂島浜２−２−８,34.692055,135.49610900000002,3101 東洋紡,-0.1535231537814216
583,3103,22380849152.0,Basic Materials,3438.0,0.56947523,119537000000.0,-2158000000.0,2020.0,ユニチカ,化学,〒541-8566 大阪市中央区久太郎町４−１−３,34.677971,135.502579,3103 ユニチカ,0.04145671367834613
584,3104,42697310208.0,Consumer Cyclical,1251.0,1.2056943000000002,38701000000.0,2269000000.0,2020.0,富士紡ホールディングス,電子部品・産業用電子機器,〒103-0013 東京都中央区日本橋人形町１−１８−１２,35.682194,139.785873,3104 富士紡ホールディングス,0.11434447377273754
585,3105,126655504384.0,Industrials,22889.0,0.5639092,509660000000.0,-6604000000.0,2019.0,日清紡ホールディングス,自動車部品,〒103-8650 東京都中央区日本橋人形町２−３１−１１,35.683331,139.788696,3105 日清紡ホールディングス,-0.2906331658167655
586,3106,38494322688.0,Industrials,4467.0,0.43435898,142926000000.0,3731000000.0,2020.0,倉敷紡績,アパレル・アクセサリー,〒541-8581 大阪市中央区久太郎町２−４−３１,34.678051,135.508041,3106 倉敷紡績,-0.31093063177095975
587,3107,129026588672.0,Consumer Cyclical,5654.0,1.225882,944053000000.0,21178000000.0,2020.0,ダイワボウホールディングス,電子部品・産業用電子機器,〒541-0056 大阪市中央区久太郎町３−６−８ 御堂筋ダイワビル,34.677258,135.503922,3107 ダイワボウホールディングス,0.340872973211758
588,3109,11164338176.0,Consumer Cyclical,2419.0,0.36088255,38037000000.0,961000000.0,2020.0,シキボウ,アパレル・アクセサリー,〒541-8516 大阪市中央区備後町３−２−６,34.681721,135.505722,3109 シキボウ,0.0545334546013928
589,3110,165479874560.0,Industrials,2690.0,1.6893927,85722000000.0,5771000000.0,2020.0,日東紡績,電子部品・産業用電子機器,〒102-8489 東京都千代田区麹町２−４−１ 麹町大通りビル,35.690109,139.743332,3110 日東紡績,-0.016597755742226182
590,3111,2916077312.0,Consumer Cyclical,257.0,0.49674198,9026000000.0,-2367000000.0,2020.0,オーミケンシ,アパレル・アクセサリー,〒541-8541 大阪市中央区南本町４−１−１ ヨドコウビル,34.679774998644,135.50302701178,3111 オーミケンシ,-0.29017273376423286
591,3113,4827159040.0,Financial Services,85.0,0.9286488000000002,4064000000.0,-1794000000.0,2020.0,Ｏａｋ　キャピタル,証券・先物,〒107-0052 東京都港区赤坂８−１０−２４ 住友不動産青山ビル南館,35.667301,139.730164,3113 Ｏａｋ　キャピタル,-0.4777857696877905
592,3116,258372059136.0,Consumer Cyclical,44375.0,0.92182916,1372616000000.0,24786000000.0,2020.0,トヨタ紡織,自動車部品,〒448-8651 愛知県刈谷市豊田町１−１,34.989124,137.00436399999998,3116 トヨタ紡織,-0.031568084990050364
593,3121,9196341248.0,Financial Services,50.0,2.807125,2448000000.0,83000000.0,2020.0,マーチャント・バンカーズ,証券・先物,〒100-0006 東京都千代田区有楽町１−７−１ 有楽町電気ビルヂング北館,35.671341,139.764694,3121 マーチャント・バンカーズ,0.08391686922213702
594,3123,5676000256.0,Consumer Cyclical,107.0,0.40656096,7601000000.0,-65000000.0,2020.0,サイボー,不動産（非住宅）,〒333-0842 埼玉県川口市前川１−１−７０,35.829254,139.710251,3123 サイボー,-0.029338124760785723
595,3125,1296503168.0,Consumer Cyclical,86.0,0.5514691999999999,4077000000.0,-213000000.0,2020.0,新内外綿,アパレル・アクセサリー,〒541-0051 大阪市中央区備後町３−２−６,34.681721,135.505722,3125 新内外綿,-0.11145284119924734
596,3131,3353112064.0,Technology,120.0,0.6150534000000001,44277000000.0,185000000.0,2020.0,シンデン・ハイテックス,電子部品・産業用電子機器,〒104-0042 東京都中央区入船３−７−２ ＫＤＸ銀座イーストビル,35.667641669491,139.78071666783,3131 シンデン・ハイテックス,0.15184654981941514
597,3132,130705637376.0,Technology,3453.0,0.9700063,521193000000.0,5633000000.0,2020.0,マクニカ・富士エレホールディングス,電子部品・産業用電子機器,〒222-8561 横浜市港北区新横浜１−６−３,35.501863889327005,139.6171111129,3132 マクニカ・富士エレホールディングス,0.10520689234189412
598,3133,1508893184.0,Consumer Cyclical,158.0,7.3708205,4920000000.0,-510000000.0,2019.0,海帆,外食・娯楽サービス,〒450-0002 名古屋市中村区名駅４−１５−１５ 名古屋総合市場ビル,35.166530559577,136.89107221751,3133 海帆,-0.6704644202136605
599,3134,27147143168.0,Consumer Cyclical,353.0,5.455591,11325000000.0,1069000000.0,2020.0,Ｈａｍｅｅ,他消費財小売り,〒250-0011 神奈川県小田原市栄町２−１２−１０ Ｓｑｕａｒｅ　Ｏ２,35.2538416631,139.16306944557,3134 Ｈａｍｅｅ,0.2818296299834895
600,3135,10629907456.0,Consumer Cyclical,223.0,6.956724,10904000000.0,291000000.0,2020.0,マーケットエンタープライズ,他消費財小売り,〒104-0031 東京都中央区京橋３−６−１８ 東京建物京橋ビル,35.672073330636,139.77281194571998,3135 マーケットエンタープライズ,-0.47340383653390494
601,3138,3115637760.0,Consumer Cyclical,86.0,2.182857,4432000000.0,172000000.0,2019.0,富士山マガジンサービス,他消費財小売り,〒150-0036 東京都渋谷区南平台町１６−１１,35.650230555443,139.69753889153,3138 富士山マガジンサービス,0.22240345013327037
602,3139,28666456064.0,Consumer Defensive,285.0,1.6626073000000001,116794000000.0,1963000000.0,2019.0,ラクト・ジャパン,食品,〒103-0027 東京都中央区日本橋２−１１−２,35.676963885802,139.77729444645001,3139 ラクト・ジャパン,-0.2175551839558814
603,3140,12033441792.0,Consumer Cyclical,314.0,2.739234,15268000000.0,189000000.0,2020.0,イデアインターナショナル,他個人サービス・製品,〒108-0014 東京都港区芝５−１３−１８ いちご三田ビル,35.646255,139.748322,3140 イデアインターナショナル,-0.09062481700407336
604,3141,865948532736.0,Healthcare,9882.0,4.9157505,868280000000.0,22802000000.0,2020.0,ウエルシアホールディングス,ドラッグストア,〒101-0021 東京都千代田区外神田２−２−１５,35.696286107507,139.77108055527,3141 ウエルシアホールディングス,0.12360321350747953
605,3143,3228442624.0,Consumer Defensive,102.0,1.0239259,32685000000.0,472000000.0,2020.0,オーウイル,食品,〒107-0061 東京都港区北青山１−２−３ 青山ビル,35.669773,139.726364,3143 オーウイル,-0.20088383888967745
606,3148,235489656832.0,Healthcare,3749.0,2.6391299999999998,319588000000.0,12254000000.0,2020.0,クリエイトＳＤホールディングス,ドラッグストア,〒225-0014 横浜市青葉区荏田西２−３−２,35.553261,139.557022,3148 クリエイトＳＤホールディングス,0.3377365193609028
607,3150,52336025600.0,Technology,346.0,8.599884,15489000000.0,1483000000.0,2020.0,グリムス,他産業サービス・製品,〒140-0002 東京都品川区東品川２−２−４ 天王洲ファーストタワー,35.620144,139.752106,3150 グリムス,0.6647745513183648
608,3151,47538495488.0,Healthcare,3579.0,0.46526787,562505000000.0,4642000000.0,2020.0,バイタルケーエスケー・ホールディングス,ヘルスケア製品・サービス,〒103-0022 東京都中央区日本橋室町１−９−１２ 共同ビル,35.681744,139.779068,3151 バイタルケーエスケー・ホールディングス,-0.23421504048999073
609,3153,20807542784.0,Industrials,1048.0,1.0349416999999999,70190000000.0,1394000000.0,2020.0,八洲電機,設備機器・部品,〒105-8686 東京都港区新橋３−１−１,35.663497222807,139.75782499677,3153 八洲電機,0.0720850630517715
610,3154,19435610112.0,Healthcare,1926.0,1.4018743,210388000000.0,951000000.0,2020.0,メディアスホールディングス,ヘルスケア製品・サービス,〒104-0031 東京都中央区京橋１−１−１ 八重洲ダイビル,35.676147,139.77375800000002,3154 メディアスホールディングス,-0.04207820389772124
611,3156,67744555008.0,Technology,2715.0,0.9473715,379548000000.0,5722000000.0,2020.0,レスターホールディングス,電子部品・産業用電子機器,〒140-0002 東京都品川区東品川３−６−５,35.612575001887,139.75060555998002,3156 レスターホールディングス,0.12774639563540272
612,3157,13631371264.0,Basic Materials,1102.0,0.9065839,162398000000.0,1279000000.0,2020.0,ジューテックホールディングス,住宅設備・機器,〒105-0012 東京都港区芝大門１−３−２,35.656811,139.758041,3157 ジューテックホールディングス,-0.08409448219764738
613,3159,33409863680.0,Consumer Cyclical,1503.0,0.87437356,176258000000.0,2077000000.0,2020.0,丸善ＣＨＩホールディングス,他消費財小売り,〒162-0846 東京都新宿区市谷左内町３１−２,35.69155900000001,139.73556499999998,3159 丸善ＣＨＩホールディングス,0.010865265407199209
614,3160,8957540352.0,Consumer Defensive,558.0,2.0549486,60659000000.0,218000000.0,2020.0,大光,コンビニ・食品小売り,〒503-0947 岐阜県大垣市浅草２−６６,35.310001,136.619705,3160 大光,0.021988871890500108
615,3161,4373383168.0,Consumer Cyclical,171.0,0.78544986,9941000000.0,316000000.0,2020.0,アゼアス,他産業サービス・製品,〒111-8623 東京都台東区蔵前４−１３−７,35.699894,139.792892,3161 アゼアス,0.2390113897329957
616,3166,16953341952.0,Consumer Cyclical,1260.0,1.0499346999999999,104219000000.0,1426000000.0,2020.0,ＯＣＨＩホールディングス,住宅設備・機器,〒810-0071 福岡市中央区那の津３−１２−２０,33.598145,130.393356,3166 ＯＣＨＩホールディングス,-0.12400920869579891
617,3167,130434170880.0,Industrials,4130.0,1.9198335,195952000000.0,8241000000.0,2020.0,ＴＯＫＡＩホールディングス,燃料・資源,〒420-0034 静岡市葵区常磐町２−６−８ ＴＯＫＡＩビル,34.967009999999995,138.385178,3167 ＴＯＫＡＩホールディングス,-0.041841357833826254
618,3168,8998712320.0,Basic Materials,,1.1926742000000001,42752000000.0,378000000.0,2020.0,黒谷,非鉄金属・金属製品,〒934-8501 富山県射水市奈呉の江１２−２,36.758358,137.100723,3168 黒谷,0.3167723867497919
619,3169,5717975552.0,Consumer Cyclical,174.0,2.9054747000000005,11174000000.0,510000000.0,2020.0,ミサワ,他消費財小売り,〒150-6025 東京都渋谷区恵比寿４−２０−３ 恵比寿ガーデンプレイスタワー,35.639138890417,139.71664722453002,3169 ミサワ,-0.18415434853792262
620,3172,5949859840.0,Consumer Cyclical,177.0,1.207114,10577000000.0,420000000.0,2020.0,ティーライフ,他消費財小売り,〒428-8651 静岡県島田市牛尾１１８,34.851315,138.124344,3172 ティーライフ,0.263537155097604
621,3173,5137637888.0,Industrials,417.0,0.9754393,23318000000.0,356000000.0,2020.0,Ｃｏｍｉｎｉｘ,産業機械,〒542-0061 大阪市中央区安堂寺町１−６−７,34.672974,135.520493,3173 Ｃｏｍｉｎｉｘ,-0.1092205261022844
622,3174,2375482112.0,Consumer Cyclical,,1.0083643,17569000000.0,-189000000.0,2020.0,ハピネス・アンド・ディ,衣料小売り,〒104-0061 東京都中央区銀座１−１６−１ 東貨ビル,35.671043,139.77375800000002,3174 ハピネス・アンド・ディ,-0.07903459191872489
623,3175,2960284928.0,Consumer Cyclical,996.0,,23072000000.0,117000000.0,2020.0,エー・ピーカンパニー,外食・娯楽サービス,〒171-0021 東京都豊島区西池袋１−１０−１ ＩＳＯビル,35.72596666581856,139.712055553784,3175 エー・ピーカンパニー,-0.4208106777828247
624,3176,29547294720.0,Industrials,,0.9616710999999999,76087000000.0,3013000000.0,2020.0,三洋貿易,化学,〒101-0054 東京都千代田区神田錦町２−１１,35.687511,139.766205,3176 三洋貿易,-0.25676701554667414
625,3177,1567389440.0,Consumer Cyclical,181.0,0.85323334,8311000000.0,70000000.0,2020.0,ありがとうサービス,他消費財小売り,〒794-0832 愛媛県今治市八町西３−６−３０,34.041317,132.990707,3177 ありがとうサービス,-0.29768247931318625
626,3178,23989055488.0,Consumer Cyclical,1102.0,2.2457476,41107000000.0,-2812000000.0,2020.0,チムニー,外食・娯楽サービス,〒111-0052 東京都台東区柳橋２−１９−６ 柳橋ファーストビル,35.695416664457,139.79369166866002,3178 チムニー,-0.6863829755096117
627,3179,19732635648.0,Consumer Cyclical,206.0,3.4126345999999996,34658000000.0,1193000000.0,2020.0,シュッピン,他消費財小売り,〒160-0023 東京都新宿区西新宿１−１４−１１ Ｄａｉｗａ西新宿ビル,35.685741671531,139.69998055328,3179 シュッピン,-0.3035723348857857
628,3180,19493562368.0,Consumer Defensive,280.0,4.9431973,15730000000.0,408000000.0,2020.0,ビューティガレージ,他個人サービス・製品,〒154-0015 東京都世田谷区桜新町１−３４−２５,35.700661,139.618988,3180 ビューティガレージ,0.08799665584527276
629,3181,1194615040.0,Consumer Cyclical,125.0,0.6205093,4893000000.0,63000000.0,2020.0,買取王国,他消費財小売り,〒455-0073 名古屋市港区川西通５−１２,35.11071,136.863632,3181 買取王国,-0.024627569824730248
630,3182,127282913280.0,Consumer Defensive,860.0,6.057034,71040000000.0,790000000.0,2020.0,オイシックス・ラ・大地,他消費財小売り,〒141-0032 東京都品川区大崎１−１１−２,35.615447227107,139.73513889191003,3182 オイシックス・ラ・大地,0.9455135905510582
631,3183,33588594688.0,Healthcare,541.0,1.6669303,64537000000.0,1872000000.0,2020.0,ウイン・パートナーズ,ヘルスケア製品・サービス,〒104-0031 東京都中央区京橋２−２−１ 京橋エドグラン,35.674386198749,139.77288305461,3183 ウイン・パートナーズ,-0.11554029208005132
632,3184,4119944960.0,Consumer Cyclical,381.0,0.66784555,27065000000.0,679000000.0,2020.0,ＩＣＤＡホールディングス,他消費財小売り,〒513-0802 三重県鈴鹿市飯野寺家町２３４−１,34.872173,136.57913200000002,3184 ＩＣＤＡホールディングス,0.07935571427032323
633,3185,2536019200.0,Consumer Cyclical,264.0,14.729951000000002,7871000000.0,-169000000.0,2020.0,夢展望,衣料小売り,〒563-0032 大阪府池田市石橋３−２−１ 大空ビル,34.803509000000005,135.449875,3185 夢展望,-0.8272764805266449
634,3186,99370082304.0,Consumer Cyclical,2731.0,3.4803714999999995,219263000000.0,4258000000.0,2019.0,ネクステージ,他消費財小売り,〒460-0004 名古屋市中区新栄町１−１ 明治安田生命名古屋ビル,35.166211112559,136.91253888685,3186 ネクステージ,0.032707627512262714
635,3187,4576406528.0,Consumer Cyclical,100.0,2.3360736,8202000000.0,151000000.0,2016.0,サンワカンパニー,住宅設備・機器,〒530-0013 大阪市北区茶屋町１９−１９ アプローズタワー,34.705351949664,135.50115662488,3187 サンワカンパニー,-0.06553847066165042
636,3189,2221333248.0,Consumer Cyclical,,1.6915574,5659000000.0,-371000000.0,2020.0,ＡＮＡＰ,衣料小売り,〒107-0062 東京都港区南青山４−２０−１９,35.66147222626,139.71909444788,3189 ＡＮＡＰ,-0.3436237191524871
637,3190,3570083072.0,Consumer Cyclical,948.0,0.6644483,20769000000.0,204000000.0,2016.0,ホットマン,他消費財小売り,〒982-0034 仙台市太白区西多賀４−４−１７,38.218422,140.855087,3190 ホットマン,-0.13641054466687008
638,3191,101474394112.0,Consumer Cyclical,2309.0,0.9834743,153129000000.0,4384000000.0,2019.0,ジョイフル本田,他消費財小売り,〒300-0813 茨城県土浦市富士崎１−１６−２,36.070831,140.203094,3191 ジョイフル本田,0.06816310001242443
639,3192,1923572480.0,Consumer Cyclical,88.0,0.7537505,5251000000.0,-138000000.0,2020.0,白鳩,他消費財小売り,〒612-8418 京都市伏見区竹田向代町２２,34.96108197632849,135.75657318841715,3192 白鳩,-0.12693070859317063
640,3193,16245675008.0,Consumer Cyclical,854.0,2.866724,27539000000.0,-763000000.0,2020.0,鳥貴族,外食・娯楽サービス,〒556-0020 大阪市浪速区立葉１−２−１２,34.661350004,135.49000833539,3193 鳥貴族,-0.4996058925236319
641,3194,39488188416.0,Healthcare,1754.0,2.197701,133279000000.0,1787000000.0,2020.0,キリン堂ホールディングス,ドラッグストア,〒532-0003 大阪市淀川区宮原４−５−３６,34.733361108936,135.49820278138,3194 キリン堂ホールディングス,
642,3195,5705701888.0,Consumer Cyclical,138.0,3.3095614999999996,9666000000.0,11000000.0,2019.0,ジェネレーションパス,他消費財小売り,〒160-0023 東京都新宿区西新宿６−１２−１,35.690811106908995,139.69284166898998,3195 ジェネレーションパス,-0.13130867555027073
643,3196,27007348736.0,Consumer Cyclical,607.0,3.9519095,32434000000.0,678000000.0,2019.0,ホットランド,外食・娯楽サービス,〒104-0041 東京都中央区新富１−９−６ ザ・パークレックス新富町,35.668797220639,139.77735277749,3196 ホットランド,-0.059998271105707456
644,3197,314028195840.0,Consumer Cyclical,6276.0,2.7013896,375394000000.0,9487000000.0,2019.0,すかいらーくホールディングス,外食・娯楽サービス,〒180-8580 東京都武蔵野市西久保１−２５−８,35.704483333576,139.56114722435,3197 すかいらーくホールディングス,-0.2852636840066993
645,3198,32890814464.0,Consumer Cyclical,1276.0,2.3356616000000003,40216000000.0,1461000000.0,2020.0,ＳＦＰホールディングス,外食・娯楽サービス,〒211-0004 川崎市中原区新丸子東３−１２００ ＫＤＸ武蔵小杉ビル,35.573233329889,139.66407222523998,3198 ＳＦＰホールディングス,-0.6240375981005535
646,3199,26929672192.0,Consumer Cyclical,1212.0,1.5702415,120187000000.0,1519000000.0,2020.0,綿半ホールディングス,他消費財小売り,〒160-0004 東京都新宿区四谷１−４,35.683344441341,139.73254722407,3199 綿半ホールディングス,0.37577017784875616
647,3201,74164887552.0,Consumer Cyclical,5096.0,0.81517136,126401000000.0,6520000000.0,2019.0,日本毛織,アパレル・アクセサリー,〒541-0048 大阪市中央区瓦町３−３−１０,34.682583,135.50512700000002,3201 日本毛織,-0.09832076459410548
648,3202,3198700800.0,Consumer Cyclical,111.0,0.7269763000000001,4819000000.0,75000000.0,2020.0,ダイトウボウ,不動産（非住宅）,〒103-0023 東京都中央区日本橋本町１−６−１ 丸柏タマビル,35.683261111346,139.7803722263,3202 ダイトウボウ,0.2301775779715897
649,3204,4325579264.0,Consumer Cyclical,472.0,0.40237945,18669000000.0,165000000.0,2019.0,トーア紡コーポレーション,アパレル・アクセサリー,〒540-6018 大阪市中央区城見１−２−２７ クリスタルタワー,34.688942,135.531235,3204 トーア紡コーポレーション,-0.14521184815528448
650,3205,6399741952.0,Consumer Cyclical,730.0,0.5407645999999999,23596000000.0,-1457000000.0,2020.0,ダイドーリミテッド,アパレル・アクセサリー,〒101-8619 東京都千代田区外神田３−１−１６,35.696815,139.772919,3205 ダイドーリミテッド,-0.4672541882546223
651,3221,18156222464.0,Consumer Cyclical,798.0,2.535905,18709000000.0,1256000000.0,2020.0,ヨシックス,外食・娯楽サービス,〒461-0023 名古屋市東区徳川町５０２ ヨシックス・ビル,35.180700005047996,136.93085555145,3221 ヨシックス,-0.41305789125301706
652,3222,139426234368.0,Consumer Cyclical,7348.0,0.9457511999999999,691660000000.0,1636000000.0,2020.0,ユナイテッド・スーパーマーケット・ホールディングス,コンビニ・食品小売り,〒101-0029 東京都千代田区神田相生町１ 秋葉原センタープレイスビル,35.696099998624,139.77711388603998,3222 ユナイテッド・スーパーマーケット・ホールディングス,0.17684278738819617
653,3223,955197376.0,Consumer Cyclical,187.0,,4929000000.0,2000000.0,2020.0,エスエルディー,外食・娯楽サービス,〒108-0014 東京都港区芝４−１−２３ 三田ＮＮビル,35.645822219002,139.75268611306,3223 エスエルディー,-1.2145853690792536
654,3224,2639158528.0,Consumer Cyclical,111.0,32.57509,3579000000.0,-106000000.0,2020.0,ゼネラル・オイスター,外食・娯楽サービス,〒103-0025 東京都中央区日本橋茅場町２−１３−１３ 共同ビル,35.676008328601,139.78335555543,3224 ゼネラル・オイスター,-0.2596722390477163
655,3228,37278445568.0,Real Estate,,0.8418981,114938000000.0,4076000000.0,2020.0,三栄建築設計,住宅建設,〒163-0632 東京都新宿区西新宿１−２５−１ 新宿センタービル,35.688616453803,139.69876944108,3228 三栄建築設計,0.06729363573399176
656,3231,412109406208.0,Real Estate,7176.0,0.7377408000000001,676495000000.0,48886000000.0,2020.0,野村不動産ホールディングス,不動産（非住宅）,〒163-0566 東京都新宿区西新宿１−２６−２,35.68977,139.698593,3231 野村不動産ホールディングス,-0.0960425997684418
657,3232,47368769536.0,Industrials,3434.0,0.9815077,103926000000.0,3760000000.0,2020.0,三重交通グループホールディングス,不動産（非住宅）,〒514-0032 津市中央１−１,34.71582,136.513077,3232 三重交通グループホールディングス,-0.21310545903436287
658,3236,5077811200.0,Real Estate,,7.090012599999999,17496000000.0,27375000000.0,2011.0,プロパスト,不動産（住宅）,〒106-0045 東京都港区麻布十番１−１０−１０ ジュールＡ,35.652794,139.739914,3236 プロパスト,-0.21947014594790087
659,3237,2743224320.0,Real Estate,39.0,1.8841022,1174000000.0,-1013000000.0,2020.0,イントランス,不動産（非住宅）,〒150-0043 東京都渋谷区道玄坂１−１６−５ 大下ビル,35.65349600000001,139.701202,3237 イントランス,-0.7174398731289899
660,3238,2770905600.0,Real Estate,154.0,0.46035957,24110000000.0,980000000.0,2020.0,セントラル総合開発,不動産（住宅）,〒102-8125 東京都千代田区飯田橋３−３−７ 秋穂セントラルビル,35.698058332149,139.7510694433,3238 セントラル総合開発,-0.13794985028630505
661,3241,3857299968.0,Real Estate,152.0,1.3004996000000002,6260000000.0,439000000.0,2019.0,ウィル,不動産（住宅）,〒665-0035 兵庫県宝塚市逆瀬川１−１４−６,34.795555,135.354614,3241 ウィル,-0.03615658293798071
662,3242,8345483776.0,Real Estate,52.0,0.75171185,22018000000.0,1506000000.0,2020.0,アーバネットコーポレーション,不動産（住宅）,〒101-0062 東京都千代田区神田駿河台４−２−５ トライエッジ御茶ノ水,35.694302001286005,139.76999077576,3242 アーバネットコーポレーション,-0.2799167057661046
663,3244,68391862272.0,Real Estate,244.0,0.9837769000000001,85552000000.0,9740000000.0,2019.0,サムティ,不動産（非住宅）,〒532-0011 大阪市淀川区西中島４−３−２４,34.724239000000004,135.500854,3244 サムティ,-0.1742154389116948
664,3245,16199005184.0,Real Estate,,1.1770537,27649000000.0,1851000000.0,2020.0,ディア・ライフ,不動産（住宅）,〒102-0073 東京都千代田区九段北１−１３−５ ヒューリック九段ビル,35.693085,139.753754,3245 ディア・ライフ,-0.29365202166822635
665,3246,6012825600.0,Real Estate,94.0,0.83233744,9055000000.0,425000000.0,2020.0,コーセーアールイー,不動産（住宅）,〒810-0042 福岡市中央区赤坂１−１５−３０,33.586166,130.390289,3246 コーセーアールイー,-0.3041771956509419
666,3248,1997573760.0,Real Estate,29.0,0.56878597,3498000000.0,335000000.0,2019.0,アールエイジ,不動産（住宅）,〒107-0052 東京都港区赤坂２−１１−７ ＡＴＴ新館,35.666637,139.74435400000002,3248 アールエイジ,0.019741162726506604
667,3252,31341688832.0,Real Estate,73.0,1.2938251,74187000000.0,3177000000.0,2020.0,日本商業開発,不動産（非住宅）,〒541-0042 大阪市中央区今橋４−１−１ 淀屋橋三井ビルディング,34.687828,135.503479,3252 日本商業開発,0.0538072007487199
668,3254,113074593792.0,Real Estate,665.0,0.8851075999999999,224011000000.0,21892000000.0,2020.0,プレサンスコーポレーション,不動産（住宅）,〒540-6027 大阪市中央区城見１−２−２７ クリスタルタワー,34.688881,135.531342,3254 プレサンスコーポレーション,0.3090345487924155
669,3261,1265128832.0,Real Estate,34.0,0.74957323,2589000000.0,252000000.0,2019.0,グランディーズ,不動産（住宅）,〒870-0034 大分市都町２−１−１０,33.236008,131.607788,3261 グランディーズ,-0.4176527704396483
670,3264,17920464896.0,Real Estate,,1.4458977,15558000000.0,776000000.0,2020.0,アスコット,不動産（住宅）,〒150-0001 東京都渋谷区神宮前３−１−３０ Ｄａｉｗａ青山ビル,35.666269445636,139.71794722205,3264 アスコット,0.2457711768361441
671,3266,3461214720.0,Financial Services,27.0,1.5214156,1588000000.0,82000000.0,2019.0,ファンドクリエーショングループ,証券・先物,〒102-0083 東京都千代田区麹町１−４ 半蔵門ファーストビル,35.68105300000001,139.74676499999998,3266 ファンドクリエーショングループ,-0.146092618497496
672,3267,11953998848.0,Industrials,54.0,4.3352633,7024000000.0,600000000.0,2019.0,フィル・カンパニー,他個人サービス・製品,〒102-0071 東京都千代田区富士見２−１２−１３,35.695513893511,139.74753611349,3267 フィル・カンパニー,-0.8094313400925929
673,3271,3971462912.0,Real Estate,216.0,0.9455865999999999,25702000000.0,-4836000000.0,2020.0,ＴＨＥグローバル社,不動産（住宅）,〒163-0818 東京都新宿区西新宿２−４−１,35.684956,139.696991,3271 ＴＨＥグローバル社,-0.48221245119881656
674,3275,10071571456.0,Real Estate,1039.0,1.6139202,13015000000.0,673000000.0,2020.0,ハウスコム,不動産（住宅）,〒108-0075 東京都港区港南２−１６−１ 品川イーストワンタワー,35.624664,139.74395800000002,3275 ハウスコム,-0.18599184110409148
675,3276,22389358592.0,Real Estate,172.0,3.5213916,43302000000.0,1506000000.0,2019.0,日本管理センター,不動産（住宅）,〒100-0005 東京都千代田区丸の内３−４−２ 新日石ビルヂング,35.673443,139.765793,3276 日本管理センター,-0.04606536684324681
676,3277,6308704768.0,Real Estate,182.0,0.64142185,18020000000.0,1158000000.0,2019.0,サンセイランディック,不動産（住宅）,〒100-0005 東京都千代田区丸の内２−５−１ 丸の内二丁目ビル,35.676749998094,139.76643611306002,3277 サンセイランディック,-0.1858283611980552
677,3280,4302943744.0,Real Estate,74.0,0.7008148,15233000000.0,385000000.0,2020.0,エストラスト,不動産（住宅）,〒750-0025 山口県下関市竹崎町４−１−２２ エストラストビル,33.947208,130.92865,3280 エストラスト,-0.10999252597796741
678,3284,39612776448.0,Consumer Cyclical,782.0,0.9476062,85231000000.0,276000000.0,2020.0,フージャースホールディングス,不動産（住宅）,〒100-0005 東京都千代田区丸の内２−２−３ 丸の内仲通りビル,35.676877776207,139.76590555478,3284 フージャースホールディングス,-0.04899064532487498
679,3286,1696371584.0,Industrials,234.0,2.836925,13560000000.0,57000000.0,2020.0,トラストホールディングス,他個人サービス・製品,〒812-0016 福岡市博多区博多駅南５−１５−１８,33.574852,130.42700200000002,3286 トラストホールディングス,-0.09997841102287676
680,3288,535931355136.0,Real Estate,,2.2108836,575951000000.0,59491000000.0,2020.0,オープンハウス,不動産（住宅）,〒100-6312 東京都千代田区丸の内２−４−１,35.677856,139.766861,3288 オープンハウス,0.22080789059325875
681,3289,372539883520.0,Real Estate,22953.0,0.64307725,963198000000.0,38611000000.0,2020.0,東急不動産ホールディングス,不動産（非住宅）,〒150-0043 東京都渋谷区道玄坂１−２１−１,35.653372224123004,139.70009166718,3289 東急不動産ホールディングス,-0.2849054940503888
682,3291,608483868672.0,Consumer Cyclical,9693.0,0.7432213000000001,1402019000000.0,53752000000.0,2020.0,飯田グループホールディングス,住宅建設,〒180-0013 東京都武蔵野市西久保１−２−１１,35.701348243564,139.5621329972,3291 飯田グループホールディングス,0.10979023133669141
683,3293,5744481792.0,Real Estate,272.0,0.38696215,13555000000.0,810000000.0,2020.0,アズマハウス,不動産（住宅）,〒640-8341 和歌山市黒田１−２−１７,34.229572,135.196442,3293 アズマハウス,-0.17024197106630293
684,3294,4923594240.0,Real Estate,107.0,0.64386874,20464000000.0,869000000.0,2020.0,イーグランド,不動産（住宅）,〒101-0054 東京都千代田区神田錦町１−２−１ ヒューリック錦町ビル,35.689438,139.767822,3294 イーグランド,-0.07477226758967527
685,3297,2475567104.0,Real Estate,129.0,0.78940195,6850000000.0,276000000.0,2020.0,東武住販,不動産（住宅）,〒750-0014 山口県下関市岬之町１１−４６,33.948666,130.938416,3297 東武住販,-0.09826130169061452
